symptom_number,Q0,sentence-id,position_in_ranking,score,system_name
3,Q0,s_3048_7_0,875,0.5614188,system_name
3,Q0,s_280_1041_0,876,0.5614188,system_name
3,Q0,s_329_83_0,877,0.561357,system_name
3,Q0,s_2809_698_4,878,0.56134737,system_name
3,Q0,s_410_738_9,879,0.56041586,system_name
3,Q0,s_1913_618_0,880,0.5600014,system_name
3,Q0,s_472_1162_0,881,0.55963016,system_name
3,Q0,s_2319_443_19,882,0.55900955,system_name
3,Q0,s_1958_113_0,883,0.55896395,system_name
3,Q0,s_2809_690_1,884,0.5587905,system_name
3,Q0,s_1426_371_21,885,0.5585213,system_name
3,Q0,s_2020_245_0,886,0.55851126,system_name
3,Q0,s_2681_108_2,887,0.5584026,system_name
3,Q0,s_2693_71_1,888,0.55840003,system_name
3,Q0,s_484_542_1,889,0.55840003,system_name
3,Q0,s_484_543_1,890,0.55840003,system_name
3,Q0,s_484_585_1,891,0.55840003,system_name
3,Q0,s_997_97_0,892,0.5583186,system_name
3,Q0,s_239_542_0,893,0.5581147,system_name
3,Q0,s_1975_91_2,894,0.55806553,system_name
3,Q0,s_1975_115_3,895,0.55806553,system_name
3,Q0,s_2561_13_0,896,0.55776733,system_name
3,Q0,s_1086_21_1,897,0.55766606,system_name
3,Q0,s_2488_607_0,898,0.5568548,system_name
3,Q0,s_2651_605_0,899,0.5562807,system_name
3,Q0,s_2984_829_0,900,0.5559814,system_name
3,Q0,s_1014_80_0,901,0.5556625,system_name
3,Q0,s_2723_1030_0,902,0.55541533,system_name
3,Q0,s_1513_307_0,903,0.55541533,system_name
3,Q0,s_1654_88_4,904,0.5552097,system_name
3,Q0,s_2579_724_1,905,0.55489427,system_name
3,Q0,s_299_887_0,906,0.55485976,system_name
3,Q0,s_299_888_0,907,0.55485976,system_name
3,Q0,s_299_890_0,908,0.55485976,system_name
3,Q0,s_708_328_0,909,0.55435723,system_name
3,Q0,s_1660_178_0,910,0.55435723,system_name
3,Q0,s_1660_924_0,911,0.55435723,system_name
3,Q0,s_77_484_0,912,0.55435723,system_name
3,Q0,s_2488_807_2,913,0.55435723,system_name
3,Q0,s_1030_1302_4,914,0.55435723,system_name
3,Q0,s_1030_1306_9,915,0.55435723,system_name
3,Q0,s_2352_1088_1,916,0.55435723,system_name
3,Q0,s_699_493_0,917,0.55435723,system_name
3,Q0,s_174_189_0,918,0.55435723,system_name
3,Q0,s_313_792_128,919,0.55435723,system_name
3,Q0,s_313_819_128,920,0.55435723,system_name
3,Q0,s_1514_574_340,921,0.55435723,system_name
3,Q0,s_2569_157_0,922,0.55435723,system_name
3,Q0,s_1127_613_0,923,0.55435723,system_name
3,Q0,s_2025_230_4,924,0.55435723,system_name
3,Q0,s_1686_39_0,925,0.55435723,system_name
3,Q0,s_516_454_0,926,0.55435723,system_name
3,Q0,s_1300_165_1,927,0.55435723,system_name
3,Q0,s_511_721_1,928,0.55435723,system_name
3,Q0,s_2917_16_0,929,0.55435723,system_name
3,Q0,s_766_118_0,930,0.55435723,system_name
3,Q0,s_1019_180_1,931,0.55433273,system_name
3,Q0,s_1637_671_1,932,0.5539143,system_name
3,Q0,s_2974_1667_1,933,0.5539143,system_name
3,Q0,s_997_449_0,934,0.5539143,system_name
3,Q0,s_997_635_0,935,0.5539143,system_name
3,Q0,s_283_438_6,936,0.5539143,system_name
3,Q0,s_2441_339_0,937,0.5539143,system_name
3,Q0,s_1514_102_157,938,0.5539143,system_name
3,Q0,s_1313_120_0,939,0.5539143,system_name
3,Q0,s_191_400_0,940,0.5539143,system_name
3,Q0,s_2984_1387_1,941,0.5539143,system_name
3,Q0,s_258_215_6,942,0.5539143,system_name
3,Q0,s_1584_1009_0,943,0.5539143,system_name
3,Q0,s_713_877_1,944,0.5538679,system_name
3,Q0,s_2494_927_21,945,0.5533396,system_name
3,Q0,s_1900_173_30,946,0.5532045,system_name
3,Q0,s_1900_828_30,947,0.5532045,system_name
3,Q0,s_897_1393_2,948,0.55315673,system_name
3,Q0,s_2154_549_0,949,0.55285895,system_name
3,Q0,s_2154_550_0,950,0.55285895,system_name
3,Q0,s_2154_551_0,951,0.55285895,system_name
3,Q0,s_3047_222_3,952,0.55285895,system_name
3,Q0,s_1854_1066_0,953,0.55285895,system_name
3,Q0,s_475_256_0,954,0.55285895,system_name
3,Q0,s_2602_415_1,955,0.5528234,system_name
3,Q0,s_1053_771_384,956,0.55274165,system_name
3,Q0,s_1030_1351_0,957,0.55223143,system_name
3,Q0,s_1037_804_0,958,0.5521999,system_name
3,Q0,s_2559_421_0,959,0.55208284,system_name
3,Q0,s_142_97_2,960,0.55208284,system_name
3,Q0,s_2702_1137_0,961,0.55208284,system_name
3,Q0,s_17_422_2,962,0.55208284,system_name
3,Q0,s_732_278_1,963,0.5518636,system_name
3,Q0,s_1641_240_8,964,0.55148983,system_name
3,Q0,s_1460_220_4,965,0.55121255,system_name
3,Q0,s_412_30_2,966,0.55109334,system_name
3,Q0,s_1881_723_0,967,0.550845,system_name
3,Q0,s_426_346_0,968,0.5504443,system_name
3,Q0,s_2959_998_31,969,0.5498131,system_name
3,Q0,s_1959_489_1,970,0.5498131,system_name
3,Q0,s_1294_1622_1,971,0.5498131,system_name
3,Q0,s_2396_1525_15,972,0.5498131,system_name
3,Q0,s_2292_922_20,973,0.5498131,system_name
3,Q0,s_1514_305_62,974,0.5498131,system_name
3,Q0,s_938_807_41,975,0.5498131,system_name
3,Q0,s_2510_457_39,976,0.5498131,system_name
3,Q0,s_2510_496_40,977,0.5498131,system_name
3,Q0,s_2510_498_40,978,0.5498131,system_name
3,Q0,s_2815_1303_85,979,0.5498131,system_name
3,Q0,s_3044_201_4,980,0.5498131,system_name
3,Q0,s_804_114_8,981,0.5498131,system_name
3,Q0,s_1423_39_1,982,0.5498131,system_name
3,Q0,s_1483_33_5,983,0.54957837,system_name
3,Q0,s_2410_618_0,984,0.54915476,system_name
3,Q0,s_289_1208_1,985,0.54915476,system_name
3,Q0,s_1508_110_0,986,0.54915476,system_name
3,Q0,s_929_450_4,987,0.54915476,system_name
3,Q0,s_544_548_1,988,0.54915476,system_name
3,Q0,s_1708_309_0,989,0.54915476,system_name
3,Q0,s_617_922_0,990,0.54915476,system_name
3,Q0,s_1231_339_1,991,0.54915476,system_name
3,Q0,s_2667_1673_3,992,0.54915476,system_name
3,Q0,s_3056_51_0,993,0.54915476,system_name
3,Q0,s_1968_81_1,994,0.54915476,system_name
3,Q0,s_1712_6_84,995,0.54915476,system_name
3,Q0,s_1641_207_5,996,0.54915476,system_name
3,Q0,s_1285_834_0,997,0.54915476,system_name
3,Q0,s_2542_1645_1,998,0.54915476,system_name
3,Q0,s_578_125_4,999,0.54915476,system_name
3,Q0,s_169_809_1,1000,0.54915476,system_name
4,Q0,s_144_869_9,1,0.931108,system_name
4,Q0,s_1404_105_5,2,0.85085994,system_name
4,Q0,s_1404_105_39,3,0.85085994,system_name
4,Q0,s_1553_23_1,4,0.82839924,system_name
4,Q0,s_1553_25_9,5,0.82839924,system_name
4,Q0,s_289_940_91,6,0.82839924,system_name
4,Q0,s_773_1809_0,7,0.82839924,system_name
4,Q0,s_1601_598_15,8,0.82839924,system_name
4,Q0,s_2996_1496_1,9,0.82839924,system_name
4,Q0,s_2148_835_1,10,0.82839924,system_name
4,Q0,s_2723_136_2,11,0.82839924,system_name
4,Q0,s_2236_166_3,12,0.82839924,system_name
4,Q0,s_987_347_0,13,0.82839924,system_name
4,Q0,s_1375_330_0,14,0.82839924,system_name
4,Q0,s_1709_875_0,15,0.82839924,system_name
4,Q0,s_1573_152_0,16,0.82839924,system_name
4,Q0,s_1573_157_1,17,0.82839924,system_name
4,Q0,s_2077_92_2,18,0.82839924,system_name
4,Q0,s_912_1042_4,19,0.82839924,system_name
4,Q0,s_2124_171_2,20,0.82839924,system_name
4,Q0,s_2124_368_1,21,0.82839924,system_name
4,Q0,s_1134_783_5,22,0.82839924,system_name
4,Q0,s_676_512_2,23,0.82839924,system_name
4,Q0,s_1657_349_1,24,0.82839924,system_name
4,Q0,s_267_685_1,25,0.82839924,system_name
4,Q0,s_267_686_1,26,0.82839924,system_name
4,Q0,s_836_921_0,27,0.82839924,system_name
4,Q0,s_1397_15_1,28,0.82839924,system_name
4,Q0,s_485_796_0,29,0.82839924,system_name
4,Q0,s_1277_271_2,30,0.82839924,system_name
4,Q0,s_2549_222_10,31,0.82839924,system_name
4,Q0,s_539_20_4,32,0.82839924,system_name
4,Q0,s_796_919_2,33,0.82839924,system_name
4,Q0,s_2498_977_45,34,0.82839924,system_name
4,Q0,s_2953_1038_2,35,0.82839924,system_name
4,Q0,s_132_36_9,36,0.82839924,system_name
4,Q0,s_889_242_2,37,0.82839924,system_name
4,Q0,s_889_243_2,38,0.82839924,system_name
4,Q0,s_1703_763_1,39,0.82839924,system_name
4,Q0,s_1539_57_0,40,0.82839924,system_name
4,Q0,s_1581_773_0,41,0.82839924,system_name
4,Q0,s_2342_64_1,42,0.82839924,system_name
4,Q0,s_2564_437_1,43,0.82839924,system_name
4,Q0,s_70_189_0,44,0.82839924,system_name
4,Q0,s_810_97_0,45,0.82839924,system_name
4,Q0,s_501_773_0,46,0.82839924,system_name
4,Q0,s_2176_254_0,47,0.82839924,system_name
4,Q0,s_2224_1323_1,48,0.82839924,system_name
4,Q0,s_2496_446_1,49,0.82839924,system_name
4,Q0,s_2316_115_1,50,0.82839924,system_name
4,Q0,s_1516_56_2,51,0.82839924,system_name
4,Q0,s_472_380_3,52,0.82839924,system_name
4,Q0,s_537_320_0,53,0.82839924,system_name
4,Q0,s_1280_828_1,54,0.82839924,system_name
4,Q0,s_1042_526_1,55,0.82839924,system_name
4,Q0,s_960_237_3,56,0.82839924,system_name
4,Q0,s_2415_669_0,57,0.82839924,system_name
4,Q0,s_2985_514_0,58,0.82839924,system_name
4,Q0,s_1215_1046_0,59,0.82839924,system_name
4,Q0,s_2439_421_1,60,0.82839924,system_name
4,Q0,s_330_845_1,61,0.82839924,system_name
4,Q0,s_1891_446_15,62,0.82839924,system_name
4,Q0,s_72_930_2,63,0.82839924,system_name
4,Q0,s_337_222_15,64,0.82839924,system_name
4,Q0,s_1245_52_16,65,0.82839924,system_name
4,Q0,s_1245_168_8,66,0.82839924,system_name
4,Q0,s_1245_394_3,67,0.82839924,system_name
4,Q0,s_2890_330_2,68,0.82839924,system_name
4,Q0,s_2146_50_2,69,0.82839924,system_name
4,Q0,s_2832_197_5,70,0.82839924,system_name
4,Q0,s_1834_483_1,71,0.82839924,system_name
4,Q0,s_2776_531_1,72,0.82839924,system_name
4,Q0,s_2848_573_3,73,0.82839924,system_name
4,Q0,s_2188_63_2,74,0.82839924,system_name
4,Q0,s_2188_523_0,75,0.82839924,system_name
4,Q0,s_1012_475_3,76,0.82839924,system_name
4,Q0,s_1116_119_2,77,0.82839924,system_name
4,Q0,s_2080_975_0,78,0.82839924,system_name
4,Q0,s_1839_1647_1,79,0.82839924,system_name
4,Q0,s_2242_683_9,80,0.82839924,system_name
4,Q0,s_457_247_5,81,0.8281459,system_name
4,Q0,s_289_32_6,82,0.8257192,system_name
4,Q0,s_289_990_4,83,0.8257192,system_name
4,Q0,s_2702_1471_2,84,0.82152677,system_name
4,Q0,s_960_421_5,85,0.82152677,system_name
4,Q0,s_2477_925_1,86,0.8192824,system_name
4,Q0,s_1473_501_0,87,0.8150903,system_name
4,Q0,s_328_154_2,88,0.81488365,system_name
4,Q0,s_267_200_1,89,0.8139715,system_name
4,Q0,s_116_258_1,90,0.8139715,system_name
4,Q0,s_2578_547_1,91,0.8133002,system_name
4,Q0,s_1977_65_1,92,0.81191075,system_name
4,Q0,s_2625_95_7,93,0.81191075,system_name
4,Q0,s_2748_122_1,94,0.8118618,system_name
4,Q0,s_3019_970_0,95,0.8106749,system_name
4,Q0,s_1667_24_1,96,0.80876017,system_name
4,Q0,s_2688_1033_0,97,0.80596465,system_name
4,Q0,s_2832_719_1,98,0.8051081,system_name
4,Q0,s_1900_553_2,99,0.80396825,system_name
4,Q0,s_411_110_1,100,0.8018573,system_name
4,Q0,s_1116_989_8,101,0.80110073,system_name
4,Q0,s_2376_57_1,102,0.7967908,system_name
4,Q0,s_759_260_3,103,0.794628,system_name
4,Q0,s_2525_612_47,104,0.794628,system_name
4,Q0,s_2415_653_0,105,0.794628,system_name
4,Q0,s_1245_130_13,106,0.794628,system_name
4,Q0,s_2832_991_5,107,0.794628,system_name
4,Q0,s_2524_341_1,108,0.79295903,system_name
4,Q0,s_685_356_4,109,0.79295903,system_name
4,Q0,s_837_190_2,110,0.7829308,system_name
4,Q0,s_600_587_3,111,0.7829308,system_name
4,Q0,s_2020_725_0,112,0.7829308,system_name
4,Q0,s_3_913_2,113,0.7829308,system_name
4,Q0,s_774_120_0,114,0.7829308,system_name
4,Q0,s_1280_717_0,115,0.7829308,system_name
4,Q0,s_507_522_1,116,0.7829308,system_name
4,Q0,s_2014_45_1,117,0.7829308,system_name
4,Q0,s_1767_5_100,118,0.78075135,system_name
4,Q0,s_836_262_2,119,0.7800342,system_name
4,Q0,s_2162_44_2,120,0.77455294,system_name
4,Q0,s_2618_630_0,121,0.77207553,system_name
4,Q0,s_1014_635_1,122,0.77144825,system_name
4,Q0,s_2456_441_2,123,0.7696995,system_name
4,Q0,s_1201_107_0,124,0.7694434,system_name
4,Q0,s_2042_730_6,125,0.7662934,system_name
4,Q0,s_1888_785_7,126,0.7657215,system_name
4,Q0,s_330_46_1,127,0.76387036,system_name
4,Q0,s_2721_429_1,128,0.7635534,system_name
4,Q0,s_948_151_3,129,0.76331484,system_name
4,Q0,s_948_160_9,130,0.7631744,system_name
4,Q0,s_2331_961_0,131,0.7631744,system_name
4,Q0,s_654_683_2,132,0.7630522,system_name
4,Q0,s_348_480_1,133,0.76247895,system_name
4,Q0,s_1042_21_1,134,0.76247895,system_name
4,Q0,s_1072_471_22,135,0.76247895,system_name
4,Q0,s_2165_395_0,136,0.7624197,system_name
4,Q0,s_2898_192_12,137,0.76209277,system_name
4,Q0,s_1920_288_3,138,0.76209277,system_name
4,Q0,s_2146_520_0,139,0.76209277,system_name
4,Q0,s_2062_146_8,140,0.76209277,system_name
4,Q0,s_1380_747_17,141,0.76081777,system_name
4,Q0,s_1156_49_2,142,0.7536046,system_name
4,Q0,s_1503_98_4,143,0.7534914,system_name
4,Q0,s_790_929_0,144,0.7534789,system_name
4,Q0,s_1725_884_0,145,0.7533928,system_name
4,Q0,s_835_42_23,146,0.75193954,system_name
4,Q0,s_1504_91_0,147,0.75189084,system_name
4,Q0,s_1969_58_0,148,0.7517593,system_name
4,Q0,s_2850_294_9,149,0.7517593,system_name
4,Q0,s_2549_453_0,150,0.7517593,system_name
4,Q0,s_1450_368_6,151,0.7517593,system_name
4,Q0,s_2163_546_3,152,0.7517593,system_name
4,Q0,s_1280_1138_7,153,0.7517593,system_name
4,Q0,s_1881_580_6,154,0.7517593,system_name
4,Q0,s_683_547_1,155,0.7511265,system_name
4,Q0,s_2190_88_25,156,0.7511265,system_name
4,Q0,s_597_932_3,157,0.7511265,system_name
4,Q0,s_1867_174_1,158,0.7511265,system_name
4,Q0,s_1867_199_7,159,0.7511265,system_name
4,Q0,s_1450_520_5,160,0.7511265,system_name
4,Q0,s_2510_673_2,161,0.7511265,system_name
4,Q0,s_2510_816_1,162,0.7511265,system_name
4,Q0,s_2383_307_3,163,0.7511265,system_name
4,Q0,s_74_34_1,164,0.7511265,system_name
4,Q0,s_1415_1372_2,165,0.7511265,system_name
4,Q0,s_3059_627_1,166,0.7500405,system_name
4,Q0,s_621_575_1,167,0.74671745,system_name
4,Q0,s_2389_320_1,168,0.74600625,system_name
4,Q0,s_700_274_1,169,0.7457027,system_name
4,Q0,s_28_352_1,170,0.7450275,system_name
4,Q0,s_1652_421_0,171,0.74293387,system_name
4,Q0,s_1702_431_0,172,0.7414799,system_name
4,Q0,s_996_586_1,173,0.7390283,system_name
4,Q0,s_541_14_0,174,0.738518,system_name
4,Q0,s_1692_599_0,175,0.7370827,system_name
4,Q0,s_2721_215_2,176,0.7350062,system_name
4,Q0,s_2996_153_1,177,0.7339971,system_name
4,Q0,s_2650_1367_1,178,0.73318875,system_name
4,Q0,s_2388_352_1,179,0.73293614,system_name
4,Q0,s_815_65_2,180,0.7325976,system_name
4,Q0,s_655_860_2,181,0.73126876,system_name
4,Q0,s_2325_1309_1,182,0.73095334,system_name
4,Q0,s_800_61_5,183,0.7296542,system_name
4,Q0,s_823_1231_3,184,0.72909665,system_name
4,Q0,s_936_650_0,185,0.7279882,system_name
4,Q0,s_1743_1793_1,186,0.7277046,system_name
4,Q0,s_2625_100_9,187,0.7277046,system_name
4,Q0,s_600_919_1,188,0.727383,system_name
4,Q0,s_600_941_0,189,0.727383,system_name
4,Q0,s_1036_834_0,190,0.727383,system_name
4,Q0,s_2642_147_0,191,0.727383,system_name
4,Q0,s_1336_178_0,192,0.727383,system_name
4,Q0,s_2530_656_3,193,0.72620136,system_name
4,Q0,s_1703_134_2,194,0.72586477,system_name
4,Q0,s_2345_38_1,195,0.7253835,system_name
4,Q0,s_2969_382_1,196,0.7253835,system_name
4,Q0,s_2179_123_0,197,0.7253835,system_name
4,Q0,s_113_377_1,198,0.7253835,system_name
4,Q0,s_1452_1047_13,199,0.7253835,system_name
4,Q0,s_330_16_2,200,0.7253835,system_name
4,Q0,s_760_538_0,201,0.7253835,system_name
4,Q0,s_2587_1045_0,202,0.7247781,system_name
4,Q0,s_3093_237_12,203,0.7247781,system_name
4,Q0,s_1982_16_2,204,0.7247781,system_name
4,Q0,s_2638_775_0,205,0.7247781,system_name
4,Q0,s_3013_581_2,206,0.7247781,system_name
4,Q0,s_376_1269_4,207,0.7247781,system_name
4,Q0,s_2632_95_0,208,0.7247781,system_name
4,Q0,s_2000_723_0,209,0.7232957,system_name
4,Q0,s_2000_731_2,210,0.7232957,system_name
4,Q0,s_2000_754_4,211,0.7232957,system_name
4,Q0,s_2000_887_1,212,0.7232957,system_name
4,Q0,s_393_112_1,213,0.72237253,system_name
4,Q0,s_3099_890_1,214,0.72091794,system_name
4,Q0,s_2498_1087_1,215,0.72091794,system_name
4,Q0,s_2705_418_4,216,0.7207744,system_name
4,Q0,s_2388_185_3,217,0.7207744,system_name
4,Q0,s_1042_268_1,218,0.7204511,system_name
4,Q0,s_993_559_0,219,0.7202501,system_name
4,Q0,s_840_416_12,220,0.71951085,system_name
4,Q0,s_2000_183_2,221,0.7190858,system_name
4,Q0,s_2055_86_0,222,0.7190858,system_name
4,Q0,s_2166_843_0,223,0.7176269,system_name
4,Q0,s_960_110_1,224,0.7162055,system_name
4,Q0,s_1834_254_8,225,0.7155073,system_name
4,Q0,s_65_189_0,226,0.7127775,system_name
4,Q0,s_2494_191_2,227,0.7118113,system_name
4,Q0,s_2626_973_5,228,0.7111997,system_name
4,Q0,s_1156_40_3,229,0.7108323,system_name
4,Q0,s_1361_121_1,230,0.71044505,system_name
4,Q0,s_3019_971_0,231,0.7100456,system_name
4,Q0,s_1884_514_9,232,0.70925,system_name
4,Q0,s_512_358_7,233,0.7088963,system_name
4,Q0,s_2898_194_22,234,0.7088963,system_name
4,Q0,s_2316_137_4,235,0.7088896,system_name
4,Q0,s_2316_138_4,236,0.7088896,system_name
4,Q0,s_1797_675_1,237,0.70768154,system_name
4,Q0,s_1797_805_1,238,0.70768154,system_name
4,Q0,s_1797_1027_3,239,0.70768154,system_name
4,Q0,s_181_380_1,240,0.7070304,system_name
4,Q0,s_1620_409_1,241,0.7069628,system_name
4,Q0,s_2007_1252_0,242,0.7067209,system_name
4,Q0,s_574_245_1,243,0.7061522,system_name
4,Q0,s_1415_1188_0,244,0.70607746,system_name
4,Q0,s_586_548_2,245,0.7035854,system_name
4,Q0,s_586_882_1,246,0.7035854,system_name
4,Q0,s_2165_97_0,247,0.7028564,system_name
4,Q0,s_908_54_0,248,0.7028564,system_name
4,Q0,s_954_708_4,249,0.7028564,system_name
4,Q0,s_3065_1075_0,250,0.7028564,system_name
4,Q0,s_2398_482_1,251,0.7028564,system_name
4,Q0,s_2157_604_0,252,0.7028564,system_name
4,Q0,s_2264_859_0,253,0.7028564,system_name
4,Q0,s_1707_856_2,254,0.7028564,system_name
4,Q0,s_2974_91_2,255,0.7027793,system_name
4,Q0,s_839_52_6,256,0.70183724,system_name
4,Q0,s_2094_501_2,257,0.7009102,system_name
4,Q0,s_1311_201_5,258,0.6977449,system_name
4,Q0,s_1692_430_1,259,0.6976069,system_name
4,Q0,s_676_548_0,260,0.69651365,system_name
4,Q0,s_1215_885_1,261,0.6947339,system_name
4,Q0,s_289_391_0,262,0.69332063,system_name
4,Q0,s_1499_377_18,263,0.69242215,system_name
4,Q0,s_1513_414_1,264,0.6914754,system_name
4,Q0,s_2993_183_1,265,0.69049984,system_name
4,Q0,s_55_344_3,266,0.69049984,system_name
4,Q0,s_348_336_1,267,0.6903932,system_name
4,Q0,s_2960_8_1,268,0.68953663,system_name
4,Q0,s_1164_182_2,269,0.6884551,system_name
4,Q0,s_12_982_1,270,0.6877781,system_name
4,Q0,s_1404_105_11,271,0.68693924,system_name
4,Q0,s_591_639_1,272,0.6859408,system_name
4,Q0,s_1702_29_1,273,0.6859408,system_name
4,Q0,s_897_259_25,274,0.68497694,system_name
4,Q0,s_1795_1534_5,275,0.684372,system_name
4,Q0,s_480_592_0,276,0.684372,system_name
4,Q0,s_323_1336_1,277,0.6836432,system_name
4,Q0,s_176_794_5,278,0.6835262,system_name
4,Q0,s_897_605_5,279,0.6830578,system_name
4,Q0,s_1845_160_2,280,0.6812191,system_name
4,Q0,s_2823_707_3,281,0.6801489,system_name
4,Q0,s_2848_651_1,282,0.6788989,system_name
4,Q0,s_239_25_9,283,0.67706686,system_name
4,Q0,s_126_249_4,284,0.67706686,system_name
4,Q0,s_1735_251_0,285,0.67671204,system_name
4,Q0,s_348_333_4,286,0.67621815,system_name
4,Q0,s_2564_947_0,287,0.6759397,system_name
4,Q0,s_2460_651_1,288,0.6725674,system_name
4,Q0,s_484_432_0,289,0.67246413,system_name
4,Q0,s_509_233_0,290,0.6724132,system_name
4,Q0,s_2620_876_4,291,0.6706216,system_name
4,Q0,s_651_228_13,292,0.67048544,system_name
4,Q0,s_706_477_0,293,0.66831195,system_name
4,Q0,s_1601_255_5,294,0.66776633,system_name
4,Q0,s_2124_144_0,295,0.66763854,system_name
4,Q0,s_1955_195_1,296,0.66763854,system_name
4,Q0,s_1269_210_1,297,0.66737187,system_name
4,Q0,s_1289_948_1,298,0.66519594,system_name
4,Q0,s_3093_309_1,299,0.66351783,system_name
4,Q0,s_1193_456_4,300,0.66351783,system_name
4,Q0,s_2423_51_14,301,0.6634919,system_name
4,Q0,s_2396_409_0,302,0.66275084,system_name
4,Q0,s_1326_7_2,303,0.6624005,system_name
4,Q0,s_1702_80_0,304,0.66237694,system_name
4,Q0,s_2493_245_0,305,0.6616854,system_name
4,Q0,s_323_1146_1,306,0.661425,system_name
4,Q0,s_1396_931_0,307,0.66142094,system_name
4,Q0,s_2807_77_5,308,0.6609085,system_name
4,Q0,s_2615_1819_0,309,0.6605494,system_name
4,Q0,s_3040_704_7,310,0.66044176,system_name
4,Q0,s_1725_1206_8,311,0.659318,system_name
4,Q0,s_2114_93_1,312,0.659318,system_name
4,Q0,s_663_24_1,313,0.658415,system_name
4,Q0,s_840_755_7,314,0.6580343,system_name
4,Q0,s_2801_388_18,315,0.6580343,system_name
4,Q0,s_222_99_2,316,0.6580343,system_name
4,Q0,s_2788_45_6,317,0.6580343,system_name
4,Q0,s_485_887_1,318,0.6572331,system_name
4,Q0,s_1093_935_1,319,0.65685964,system_name
4,Q0,s_1280_1036_3,320,0.65670705,system_name
4,Q0,s_1601_754_3,321,0.6559583,system_name
4,Q0,s_479_52_1,322,0.65521777,system_name
4,Q0,s_114_854_3,323,0.65491134,system_name
4,Q0,s_752_69_3,324,0.6541747,system_name
4,Q0,s_1900_265_1,325,0.6533442,system_name
4,Q0,s_900_663_26,326,0.6527411,system_name
4,Q0,s_2903_651_0,327,0.6502575,system_name
4,Q0,s_2903_690_1,328,0.6502575,system_name
4,Q0,s_1900_628_51,329,0.6502575,system_name
4,Q0,s_220_197_2,330,0.64902604,system_name
4,Q0,s_1701_209_2,331,0.6488854,system_name
4,Q0,s_1935_1269_0,332,0.64888513,system_name
4,Q0,s_2210_60_2,333,0.64761657,system_name
4,Q0,s_839_256_0,334,0.6476121,system_name
4,Q0,s_2951_708_1,335,0.64695084,system_name
4,Q0,s_2951_748_1,336,0.64695084,system_name
4,Q0,s_2951_1143_1,337,0.64695084,system_name
4,Q0,s_2951_1195_2,338,0.64695084,system_name
4,Q0,s_2951_1252_1,339,0.64695084,system_name
4,Q0,s_533_77_3,340,0.64639884,system_name
4,Q0,s_2723_320_1,341,0.6462443,system_name
4,Q0,s_685_142_11,342,0.64612603,system_name
4,Q0,s_731_449_6,343,0.64612603,system_name
4,Q0,s_1839_1559_8,344,0.645602,system_name
4,Q0,s_1294_1235_1,345,0.6453364,system_name
4,Q0,s_2046_16_34,346,0.6453364,system_name
4,Q0,s_415_759_0,347,0.6434486,system_name
4,Q0,s_453_1031_0,348,0.64262533,system_name
4,Q0,s_586_279_0,349,0.642592,system_name
4,Q0,s_689_176_0,350,0.64226687,system_name
4,Q0,s_689_180_0,351,0.64226687,system_name
4,Q0,s_2286_667_0,352,0.64226687,system_name
4,Q0,s_2832_619_4,353,0.64226687,system_name
4,Q0,s_1499_15_31,354,0.64209485,system_name
4,Q0,s_3089_336_1,355,0.64201236,system_name
4,Q0,s_740_25_0,356,0.6415559,system_name
4,Q0,s_790_569_2,357,0.6414859,system_name
4,Q0,s_195_811_6,358,0.64109504,system_name
4,Q0,s_1884_514_8,359,0.6406094,system_name
4,Q0,s_2850_191_0,360,0.63990736,system_name
4,Q0,s_1837_208_2,361,0.63955873,system_name
4,Q0,s_384_11_21,362,0.6393492,system_name
4,Q0,s_427_751_2,363,0.6384889,system_name
4,Q0,s_1738_7_2,364,0.637637,system_name
4,Q0,s_1352_459_0,365,0.6369988,system_name
4,Q0,s_1922_169_7,366,0.6357325,system_name
4,Q0,s_3060_312_0,367,0.6349013,system_name
4,Q0,s_407_21_1,368,0.6349013,system_name
4,Q0,s_1452_51_1,369,0.6349013,system_name
4,Q0,s_1581_603_11,370,0.634458,system_name
4,Q0,s_763_163_1,371,0.63260865,system_name
4,Q0,s_1488_129_2,372,0.63231134,system_name
4,Q0,s_1531_1206_0,373,0.6321953,system_name
4,Q0,s_586_56_0,374,0.6320105,system_name
4,Q0,s_1018_269_6,375,0.6320105,system_name
4,Q0,s_1494_84_1,376,0.6318325,system_name
4,Q0,s_523_575_0,377,0.6318325,system_name
4,Q0,s_805_276_0,378,0.6318325,system_name
4,Q0,s_1982_297_22,379,0.6318325,system_name
4,Q0,s_1605_858_30,380,0.6318325,system_name
4,Q0,s_1639_61_0,381,0.6318325,system_name
4,Q0,s_1336_1055_0,382,0.63170433,system_name
4,Q0,s_1712_6_20,383,0.6316508,system_name
4,Q0,s_1900_1003_81,384,0.6316508,system_name
4,Q0,s_2927_174_1,385,0.6316508,system_name
4,Q0,s_454_996_3,386,0.6316508,system_name
4,Q0,s_549_79_1,387,0.6312256,system_name
4,Q0,s_2016_91_1,388,0.6312256,system_name
4,Q0,s_2494_613_0,389,0.6311943,system_name
4,Q0,s_2551_518_0,390,0.6311943,system_name
4,Q0,s_2493_640_0,391,0.6311275,system_name
4,Q0,s_2850_33_0,392,0.6311275,system_name
4,Q0,s_2247_128_1,393,0.63100433,system_name
4,Q0,s_2043_71_0,394,0.63100433,system_name
4,Q0,s_35_1835_4,395,0.63067627,system_name
4,Q0,s_561_499_9,396,0.6300843,system_name
