symptom_number,Q0,sentence-id,position_in_ranking,score,system_name
2,Q0,s_2334_184_13,573,0.48019716,system_name
2,Q0,s_1206_97_1,574,0.4801672,system_name
2,Q0,s_598_177_1,575,0.47997138,system_name
2,Q0,s_1601_960_1,576,0.4799515,system_name
2,Q0,s_2815_482_95,577,0.47991472,system_name
2,Q0,s_2832_721_1,578,0.47985452,system_name
2,Q0,s_1978_4_12,579,0.47980106,system_name
2,Q0,s_549_266_0,580,0.47978055,system_name
2,Q0,s_1485_321_2,581,0.47966385,system_name
2,Q0,s_2417_69_4,582,0.47958955,system_name
2,Q0,s_1732_8_14,583,0.4793599,system_name
2,Q0,s_595_363_1,584,0.47931075,system_name
2,Q0,s_1488_21_14,585,0.47926548,system_name
2,Q0,s_1452_224_0,586,0.47923565,system_name
2,Q0,s_2387_247_0,587,0.47922635,system_name
2,Q0,s_2978_62_11,588,0.47918317,system_name
2,Q0,s_697_272_13,589,0.47918206,system_name
2,Q0,s_14_1052_2,590,0.47911426,system_name
2,Q0,s_2455_163_3,591,0.47905108,system_name
2,Q0,s_577_1396_19,592,0.4790178,system_name
2,Q0,s_2809_1138_1,593,0.47896796,system_name
2,Q0,s_1230_130_3,594,0.47894233,system_name
2,Q0,s_860_357_9,595,0.47890794,system_name
2,Q0,s_1754_1518_12,596,0.47890306,system_name
2,Q0,s_2317_1_4,597,0.47874957,system_name
2,Q0,s_897_259_27,598,0.4787203,system_name
2,Q0,s_1666_350_3,599,0.47870907,system_name
2,Q0,s_1514_859_190,600,0.47870213,system_name
2,Q0,s_3008_183_4,601,0.478684,system_name
2,Q0,s_715_4_3,602,0.4786536,system_name
2,Q0,s_1738_104_2,603,0.4785855,system_name
2,Q0,s_780_120_1,604,0.4785479,system_name
2,Q0,s_942_36_2,605,0.4785479,system_name
2,Q0,s_2993_513_1,606,0.4785479,system_name
2,Q0,s_1265_820_2,607,0.4785479,system_name
2,Q0,s_232_158_1,608,0.4785479,system_name
2,Q0,s_1937_101_3,609,0.4785064,system_name
2,Q0,s_267_615_3,610,0.47845548,system_name
2,Q0,s_1641_50_4,611,0.47844946,system_name
2,Q0,s_2953_305_22,612,0.47835287,system_name
2,Q0,s_2354_411_4,613,0.47826496,system_name
2,Q0,s_912_448_1,614,0.47824162,system_name
2,Q0,s_350_776_10,615,0.47824162,system_name
2,Q0,s_3003_140_1,616,0.47821116,system_name
2,Q0,s_993_1021_5,617,0.47819895,system_name
2,Q0,s_891_1006_1,618,0.4781942,system_name
2,Q0,s_552_484_1,619,0.47810182,system_name
2,Q0,s_1573_634_0,620,0.47804755,system_name
2,Q0,s_1119_832_1,621,0.4780308,system_name
2,Q0,s_1218_770_1,622,0.4779373,system_name
2,Q0,s_2637_8_1,623,0.47793648,system_name
2,Q0,s_3046_1539_2,624,0.47786862,system_name
2,Q0,s_340_1025_3,625,0.47780502,system_name
2,Q0,s_1834_775_32,626,0.47774845,system_name
2,Q0,s_271_1475_12,627,0.47766232,system_name
2,Q0,s_931_359_2,628,0.47761777,system_name
2,Q0,s_1245_403_16,629,0.47752148,system_name
2,Q0,s_1768_414_1,630,0.47751552,system_name
2,Q0,s_1792_488_3,631,0.47745427,system_name
2,Q0,s_1605_518_5,632,0.47744653,system_name
2,Q0,s_8_1040_0,633,0.4774031,system_name
2,Q0,s_1059_186_10,634,0.47738335,system_name
2,Q0,s_2266_546_1,635,0.4773584,system_name
2,Q0,s_2352_0_18,636,0.47727713,system_name
2,Q0,s_1686_73_2,637,0.47724062,system_name
2,Q0,s_2201_228_0,638,0.47709954,system_name
2,Q0,s_1882_529_0,639,0.47709566,system_name
2,Q0,s_2831_697_11,640,0.47699654,system_name
2,Q0,s_577_745_0,641,0.47698152,system_name
2,Q0,s_1352_1108_1,642,0.47696054,system_name
2,Q0,s_2194_1161_4,643,0.4769346,system_name
2,Q0,s_3085_1105_1,644,0.4769165,system_name
2,Q0,s_1100_1174_9,645,0.47689658,system_name
2,Q0,s_2993_541_8,646,0.47683573,system_name
2,Q0,s_491_320_4,647,0.4768353,system_name
2,Q0,s_2813_53_0,648,0.47677606,system_name
2,Q0,s_2456_644_1,649,0.4767341,system_name
2,Q0,s_328_1073_4,650,0.4766897,system_name
2,Q0,s_113_1097_12,651,0.4766428,system_name
2,Q0,s_2971_985_0,652,0.47659743,system_name
2,Q0,s_1998_499_3,653,0.47655776,system_name
2,Q0,s_91_846_2,654,0.47654617,system_name
2,Q0,s_3097_1241_0,655,0.4764306,system_name
2,Q0,s_1984_1307_0,656,0.47635496,system_name
2,Q0,s_2593_426_0,657,0.47633296,system_name
2,Q0,s_969_10_1,658,0.47633007,system_name
2,Q0,s_450_134_2,659,0.47631755,system_name
2,Q0,s_450_135_2,660,0.47631755,system_name
2,Q0,s_450_136_2,661,0.47631755,system_name
2,Q0,s_55_852_4,662,0.47630787,system_name
2,Q0,s_676_309_8,663,0.4762429,system_name
2,Q0,s_993_280_3,664,0.4761834,system_name
2,Q0,s_337_196_1,665,0.47598737,system_name
2,Q0,s_993_399_3,666,0.4757291,system_name
2,Q0,s_1964_1079_3,667,0.4757044,system_name
2,Q0,s_1712_31_2,668,0.4756279,system_name
2,Q0,s_2606_869_3,669,0.4756183,system_name
2,Q0,s_2402_126_3,670,0.47560453,system_name
2,Q0,s_982_1198_6,671,0.47557336,system_name
2,Q0,s_1352_86_2,672,0.47549152,system_name
2,Q0,s_2816_2_14,673,0.47541434,system_name
2,Q0,s_2832_80_1,674,0.4751967,system_name
2,Q0,s_1661_14_0,675,0.47517794,system_name
2,Q0,s_3030_546_2,676,0.47504765,system_name
2,Q0,s_17_201_0,677,0.4749546,system_name
2,Q0,s_2815_1368_14,678,0.4749524,system_name
2,Q0,s_2887_891_2,679,0.47486007,system_name
2,Q0,s_3078_1070_0,680,0.47485575,system_name
2,Q0,s_2455_71_11,681,0.47477955,system_name
2,Q0,s_2415_28_1,682,0.4747404,system_name
2,Q0,s_2402_181_1,683,0.47471166,system_name
2,Q0,s_1716_113_2,684,0.47470713,system_name
2,Q0,s_1686_324_5,685,0.47470272,system_name
2,Q0,s_969_523_4,686,0.47466958,system_name
2,Q0,s_1551_251_17,687,0.47464943,system_name
2,Q0,s_2035_959_3,688,0.47462732,system_name
2,Q0,s_283_662_1,689,0.474576,system_name
2,Q0,s_1935_6_4,690,0.4745661,system_name
2,Q0,s_2415_1124_0,691,0.47452503,system_name
2,Q0,s_1900_1106_3,692,0.47450876,system_name
2,Q0,s_2899_12_3,693,0.47435927,system_name
2,Q0,s_201_28_5,694,0.47415492,system_name
2,Q0,s_2007_1724_0,695,0.4740684,system_name
2,Q0,s_552_330_30,696,0.47404605,system_name
2,Q0,s_2641_3_74,697,0.4740114,system_name
2,Q0,s_2993_37_5,698,0.47393817,system_name
2,Q0,s_324_590_10,699,0.47391045,system_name
2,Q0,s_324_592_14,700,0.47391045,system_name
2,Q0,s_1749_152_1,701,0.47389027,system_name
2,Q0,s_359_129_1,702,0.47378087,system_name
2,Q0,s_1537_1_7,703,0.47368664,system_name
2,Q0,s_1499_102_12,704,0.4736341,system_name
2,Q0,s_2035_751_4,705,0.47349584,system_name
2,Q0,s_1147_477_0,706,0.4734058,system_name
2,Q0,s_2578_29_5,707,0.4733747,system_name
2,Q0,s_757_27_1,708,0.47333032,system_name
2,Q0,s_125_2_8,709,0.47308338,system_name
2,Q0,s_2701_237_2,710,0.47308317,system_name
2,Q0,s_2727_214_1,711,0.47307485,system_name
2,Q0,s_2220_264_0,712,0.47305584,system_name
2,Q0,s_901_30_14,713,0.47303787,system_name
2,Q0,s_1768_202_11,714,0.47301522,system_name
2,Q0,s_900_1659_0,715,0.47301024,system_name
2,Q0,s_2398_129_2,716,0.47299233,system_name
2,Q0,s_2958_270_3,717,0.47294295,system_name
2,Q0,s_2415_1014_2,718,0.47294134,system_name
2,Q0,s_823_1253_16,719,0.47291276,system_name
2,Q0,s_2962_64_1,720,0.47286767,system_name
2,Q0,s_3003_688_2,721,0.47283933,system_name
2,Q0,s_1038_72_3,722,0.47281426,system_name
2,Q0,s_1038_241_14,723,0.47281426,system_name
2,Q0,s_2183_196_5,724,0.47274345,system_name
2,Q0,s_1247_1034_3,725,0.47273758,system_name
2,Q0,s_2481_756_0,726,0.47262532,system_name
2,Q0,s_7_141_1,727,0.47257552,system_name
2,Q0,s_1692_721_39,728,0.4725653,system_name
2,Q0,s_3099_1375_2,729,0.4724365,system_name
2,Q0,s_850_84_12,730,0.47236222,system_name
2,Q0,s_459_852_1,731,0.4722251,system_name
2,Q0,s_1280_787_0,732,0.47221053,system_name
2,Q0,s_1455_72_84,733,0.47216016,system_name
2,Q0,s_2352_342_2,734,0.47210646,system_name
2,Q0,s_2111_86_2,735,0.47204864,system_name
2,Q0,s_1578_891_1,736,0.47204852,system_name
2,Q0,s_1455_166_5,737,0.47199643,system_name
2,Q0,s_495_371_1,738,0.47191602,system_name
2,Q0,s_2013_820_1,739,0.47190273,system_name
2,Q0,s_1808_12_1,740,0.47185805,system_name
2,Q0,s_529_459_0,741,0.47183597,system_name
2,Q0,s_734_475_0,742,0.47183597,system_name
2,Q0,s_3078_1330_0,743,0.47180074,system_name
2,Q0,s_2529_1721_1,744,0.47171062,system_name
2,Q0,s_697_122_1,745,0.47168893,system_name
2,Q0,s_1245_198_5,746,0.47167364,system_name
2,Q0,s_1551_98_2,747,0.47166353,system_name
2,Q0,s_186_198_12,748,0.47164398,system_name
2,Q0,s_1450_905_0,749,0.47163573,system_name
2,Q0,s_1826_694_1,750,0.47163087,system_name
2,Q0,s_2175_59_1,751,0.47151044,system_name
2,Q0,s_2331_199_2,752,0.47145677,system_name
2,Q0,s_2334_184_19,753,0.47144914,system_name
2,Q0,s_1859_590_4,754,0.47144833,system_name
2,Q0,s_2100_166_6,755,0.47142965,system_name
2,Q0,s_888_1843_0,756,0.47136045,system_name
2,Q0,s_1639_122_16,757,0.47134614,system_name
2,Q0,s_993_865_2,758,0.4713339,system_name
2,Q0,s_575_114_4,759,0.47126216,system_name
2,Q0,s_1488_227_0,760,0.47121888,system_name
2,Q0,s_313_978_90,761,0.47108042,system_name
2,Q0,s_2199_849_3,762,0.47106576,system_name
2,Q0,s_1784_1547_13,763,0.4710195,system_name
2,Q0,s_1922_194_3,764,0.47101516,system_name
2,Q0,s_2352_1080_0,765,0.470861,system_name
2,Q0,s_2606_758_21,766,0.47084963,system_name
2,Q0,s_2034_259_8,767,0.47076675,system_name
2,Q0,s_2564_1007_0,768,0.4706847,system_name
2,Q0,s_505_108_19,769,0.470683,system_name
2,Q0,s_356_186_0,770,0.4706402,system_name
2,Q0,s_2362_653_0,771,0.4705847,system_name
2,Q0,s_917_51_0,772,0.47051212,system_name
2,Q0,s_3024_130_9,773,0.47050923,system_name
2,Q0,s_2922_744_4,774,0.47050157,system_name
2,Q0,s_3078_1390_0,775,0.4703495,system_name
2,Q0,s_1118_479_0,776,0.47030866,system_name
2,Q0,s_1118_480_0,777,0.47030866,system_name
2,Q0,s_1265_192_8,778,0.47026378,system_name
2,Q0,s_987_422_3,779,0.47025517,system_name
2,Q0,s_2625_565_3,780,0.47025484,system_name
2,Q0,s_577_1615_1,781,0.47025073,system_name
2,Q0,s_2373_1073_0,782,0.47019356,system_name
2,Q0,s_1905_12_11,783,0.47016442,system_name
2,Q0,s_1514_681_152,784,0.47016162,system_name
2,Q0,s_1551_24_2,785,0.4701225,system_name
2,Q0,s_2500_1423_4,786,0.47011518,system_name
2,Q0,s_2472_137_0,787,0.47009444,system_name
2,Q0,s_2953_997_3,788,0.46987545,system_name
2,Q0,s_73_608_0,789,0.4697422,system_name
2,Q0,s_1352_1136_5,790,0.46972317,system_name
2,Q0,s_1552_847_3,791,0.46945846,system_name
2,Q0,s_838_853_0,792,0.46943218,system_name
2,Q0,s_1776_42_3,793,0.46939883,system_name
2,Q0,s_511_257_0,794,0.46932387,system_name
2,Q0,s_2334_706_0,795,0.46921462,system_name
2,Q0,s_1093_1030_0,796,0.469055,system_name
2,Q0,s_1093_1032_0,797,0.469055,system_name
2,Q0,s_1326_569_10,798,0.4689532,system_name
2,Q0,s_664_104_34,799,0.4689446,system_name
2,Q0,s_2474_61_0,800,0.46889293,system_name
2,Q0,s_702_820_0,801,0.46883672,system_name
2,Q0,s_1514_619_26,802,0.46880054,system_name
2,Q0,s_2367_400_0,803,0.46873516,system_name
2,Q0,s_2000_655_1,804,0.46872157,system_name
2,Q0,s_2003_71_3,805,0.4686935,system_name
2,Q0,s_1330_204_5,806,0.46862698,system_name
2,Q0,s_1499_553_16,807,0.46861267,system_name
2,Q0,s_8_474_4,808,0.46860492,system_name
2,Q0,s_2080_469_1,809,0.46860465,system_name
2,Q0,s_804_209_0,810,0.46857005,system_name
2,Q0,s_329_225_1,811,0.46854353,system_name
2,Q0,s_993_566_3,812,0.46849537,system_name
2,Q0,s_975_14_2,813,0.46848184,system_name
2,Q0,s_485_809_1,814,0.46847987,system_name
2,Q0,s_1450_755_1,815,0.46845907,system_name
2,Q0,s_1910_1202_2,816,0.4684506,system_name
2,Q0,s_2967_889_5,817,0.46836567,system_name
2,Q0,s_220_1121_21,818,0.46830082,system_name
2,Q0,s_2187_129_0,819,0.4682655,system_name
2,Q0,s_2473_33_1,820,0.46816579,system_name
2,Q0,s_1168_272_2,821,0.4681309,system_name
2,Q0,s_201_5_1,822,0.46805957,system_name
2,Q0,s_2950_0_252,823,0.46803403,system_name
2,Q0,s_1330_238_5,824,0.46796545,system_name
2,Q0,s_2627_10_1,825,0.46796253,system_name
2,Q0,s_86_516_0,826,0.46788615,system_name
2,Q0,s_1499_1113_0,827,0.46782178,system_name
2,Q0,s_257_906_1,828,0.46775997,system_name
2,Q0,s_471_75_2,829,0.46771032,system_name
2,Q0,s_65_301_1,830,0.46757108,system_name
2,Q0,s_1551_13_2,831,0.46749723,system_name
2,Q0,s_2959_984_4,832,0.4674874,system_name
2,Q0,s_348_1346_4,833,0.46741104,system_name
2,Q0,s_1551_4_4,834,0.46735448,system_name
2,Q0,s_1826_30_1,835,0.46732697,system_name
2,Q0,s_1330_68_35,836,0.46729988,system_name
2,Q0,s_1352_156_9,837,0.4672321,system_name
2,Q0,s_1551_62_1,838,0.46712098,system_name
2,Q0,s_1018_755_6,839,0.46698195,system_name
2,Q0,s_1551_65_2,840,0.4669792,system_name
2,Q0,s_1551_66_2,841,0.4669792,system_name
2,Q0,s_258_118_2,842,0.46696347,system_name
2,Q0,s_2035_738_1,843,0.4669007,system_name
2,Q0,s_302_220_1,844,0.46689862,system_name
2,Q0,s_1514_109_246,845,0.46689308,system_name
2,Q0,s_1609_491_2,846,0.4668871,system_name
2,Q0,s_2455_161_3,847,0.4668784,system_name
2,Q0,s_201_57_29,848,0.46687615,system_name
2,Q0,s_2640_77_15,849,0.46687615,system_name
2,Q0,s_1937_101_7,850,0.46687615,system_name
2,Q0,s_462_474_94,851,0.46687615,system_name
2,Q0,s_156_362_0,852,0.46687615,system_name
2,Q0,s_464_84_2,853,0.46687257,system_name
2,Q0,s_2081_942_1,854,0.46686232,system_name
2,Q0,s_1147_1270_5,855,0.46685573,system_name
2,Q0,s_117_998_8,856,0.46679485,system_name
2,Q0,s_2061_635_3,857,0.46669024,system_name
2,Q0,s_993_938_2,858,0.4666524,system_name
2,Q0,s_472_952_0,859,0.46659893,system_name
2,Q0,s_2118_217_0,860,0.46651503,system_name
2,Q0,s_2006_32_4,861,0.46644804,system_name
2,Q0,s_2776_276_2,862,0.46642008,system_name
2,Q0,s_41_1855_3,863,0.4663925,system_name
2,Q0,s_1692_773_109,864,0.46637893,system_name
2,Q0,s_1745_57_1,865,0.4663614,system_name
2,Q0,s_1605_372_16,866,0.46631384,system_name
2,Q0,s_410_14_1,867,0.46630108,system_name
2,Q0,s_1973_182_2,868,0.46623918,system_name
2,Q0,s_2007_1772_0,869,0.46622568,system_name
2,Q0,s_1189_537_3,870,0.46617243,system_name
2,Q0,s_2858_58_1,871,0.46617085,system_name
2,Q0,s_1131_192_2,872,0.46615118,system_name
2,Q0,s_3026_82_3,873,0.46611178,system_name
2,Q0,s_2169_193_12,874,0.46609235,system_name
2,Q0,s_1551_3_6,875,0.46602786,system_name
2,Q0,s_1551_29_1,876,0.46602315,system_name
2,Q0,s_2974_546_1,877,0.46600562,system_name
2,Q0,s_577_1562_0,878,0.46572155,system_name
2,Q0,s_6_254_7,879,0.46572125,system_name
2,Q0,s_2971_756_0,880,0.46567976,system_name
2,Q0,s_512_490_3,881,0.46564817,system_name
2,Q0,s_117_1035_17,882,0.46563327,system_name
2,Q0,s_2144_535_2,883,0.46561614,system_name
2,Q0,s_1255_4_9,884,0.46559596,system_name
2,Q0,s_258_506_3,885,0.4655649,system_name
2,Q0,s_3001_16_0,886,0.4655589,system_name
2,Q0,s_1483_30_2,887,0.4654564,system_name
2,Q0,s_1314_244_0,888,0.46544465,system_name
2,Q0,s_329_219_16,889,0.46544465,system_name
2,Q0,s_2139_69_1,890,0.46544465,system_name
2,Q0,s_978_1850_1,891,0.4654029,system_name
2,Q0,s_1984_1533_0,892,0.4654029,system_name
2,Q0,s_1566_2_0,893,0.46539634,system_name
2,Q0,s_676_78_1,894,0.4653632,system_name
2,Q0,s_936_410_1,895,0.46531615,system_name
2,Q0,s_2625_195_1,896,0.46528,system_name
2,Q0,s_1792_78_4,897,0.4652794,system_name
2,Q0,s_2559_20_1,898,0.46526366,system_name
2,Q0,s_1969_932_2,899,0.46525335,system_name
2,Q0,s_324_63_1,900,0.46522838,system_name
2,Q0,s_272_23_29,901,0.46522602,system_name
2,Q0,s_1692_637_48,902,0.4651568,system_name
2,Q0,s_1666_353_15,903,0.46503946,system_name
2,Q0,s_749_473_1,904,0.4650378,system_name
2,Q0,s_2705_153_1,905,0.46503654,system_name
2,Q0,s_3042_4_57,906,0.46496573,system_name
2,Q0,s_2441_521_0,907,0.46496075,system_name
2,Q0,s_1596_987_48,908,0.46494484,system_name
2,Q0,s_2415_2_2,909,0.46494484,system_name
2,Q0,s_2415_2_4,910,0.46494484,system_name
2,Q0,s_1053_517_316,911,0.46494484,system_name
2,Q0,s_1625_523_5,912,0.46488848,system_name
2,Q0,s_969_441_6,913,0.46488798,system_name
2,Q0,s_681_1258_6,914,0.4648765,system_name
2,Q0,s_326_368_1,915,0.464875,system_name
2,Q0,s_982_1101_61,916,0.46485567,system_name
2,Q0,s_2415_944_6,917,0.46485355,system_name
2,Q0,s_1639_629_8,918,0.46483707,system_name
2,Q0,s_508_7_5,919,0.46480495,system_name
2,Q0,s_508_8_5,920,0.46480495,system_name
2,Q0,s_413_297_19,921,0.46479946,system_name
2,Q0,s_2449_128_1,922,0.46472374,system_name
2,Q0,s_3090_11_0,923,0.46465042,system_name
2,Q0,s_1620_81_7,924,0.46462762,system_name
2,Q0,s_2815_1405_22,925,0.4646259,system_name
2,Q0,s_1661_80_0,926,0.46458602,system_name
2,Q0,s_1404_95_12,927,0.46456367,system_name
2,Q0,s_1609_1_33,928,0.46445182,system_name
2,Q0,s_587_75_2,929,0.464389,system_name
2,Q0,s_2180_27_20,930,0.46436337,system_name
2,Q0,s_2434_759_0,931,0.46435553,system_name
2,Q0,s_1765_536_13,932,0.4642796,system_name
2,Q0,s_2816_23_1,933,0.46417055,system_name
2,Q0,s_3068_89_0,934,0.4641542,system_name
2,Q0,s_1592_218_0,935,0.46414548,system_name
2,Q0,s_33_389_0,936,0.46412444,system_name
2,Q0,s_2415_1054_2,937,0.46408406,system_name
2,Q0,s_2273_680_1,938,0.46397012,system_name
2,Q0,s_508_21_6,939,0.46390754,system_name
2,Q0,s_508_22_6,940,0.46390754,system_name
2,Q0,s_1404_886_10,941,0.4637969,system_name
2,Q0,s_2828_271_1,942,0.46377954,system_name
2,Q0,s_2103_862_1,943,0.4637389,system_name
2,Q0,s_2401_20_0,944,0.46367842,system_name
2,Q0,s_290_0_0,945,0.4636097,system_name
2,Q0,s_969_190_9,946,0.46359906,system_name
2,Q0,s_969_192_8,947,0.46359906,system_name
2,Q0,s_2434_606_0,948,0.4634428,system_name
2,Q0,s_2840_57_7,949,0.46341056,system_name
2,Q0,s_391_14_2,950,0.4633525,system_name
2,Q0,s_790_243_31,951,0.46332744,system_name
2,Q0,s_1955_987_0,952,0.46332228,system_name
2,Q0,s_2035_336_0,953,0.46331006,system_name
2,Q0,s_3093_916_9,954,0.4632112,system_name
2,Q0,s_1271_1315_2,955,0.46315032,system_name
2,Q0,s_464_146_4,956,0.46294957,system_name
2,Q0,s_2514_687_0,957,0.46290112,system_name
2,Q0,s_1265_859_1,958,0.46281934,system_name
2,Q0,s_2287_32_243,959,0.46278784,system_name
2,Q0,s_2407_4_6,960,0.46273974,system_name
2,Q0,s_126_133_1,961,0.46273956,system_name
2,Q0,s_1514_901_205,962,0.4627068,system_name
2,Q0,s_2498_1131_3,963,0.46260583,system_name
2,Q0,s_782_895_9,964,0.4625854,system_name
2,Q0,s_676_483_1,965,0.4625767,system_name
2,Q0,s_577_357_23,966,0.46253344,system_name
2,Q0,s_2035_966_1,967,0.4625329,system_name
2,Q0,s_1352_55_7,968,0.46251044,system_name
2,Q0,s_338_139_1,969,0.46247745,system_name
2,Q0,s_338_140_1,970,0.46247745,system_name
2,Q0,s_891_888_5,971,0.4623829,system_name
2,Q0,s_480_562_0,972,0.46236962,system_name
2,Q0,s_2324_1729_0,973,0.46233648,system_name
2,Q0,s_835_100_13,974,0.46226615,system_name
2,Q0,s_1580_11_0,975,0.46216556,system_name
2,Q0,s_1514_484_110,976,0.46210986,system_name
2,Q0,s_1969_658_0,977,0.46206224,system_name
2,Q0,s_1469_687_1,978,0.46194285,system_name
2,Q0,s_2545_1460_32,979,0.46194196,system_name
2,Q0,s_2848_1056_2,980,0.461918,system_name
2,Q0,s_3092_212_10,981,0.46189618,system_name
2,Q0,s_749_863_0,982,0.46169108,system_name
2,Q0,s_701_910_11,983,0.4616874,system_name
2,Q0,s_2184_274_1,984,0.4616207,system_name
2,Q0,s_337_0_6,985,0.46139053,system_name
2,Q0,s_1506_55_7,986,0.46137315,system_name
2,Q0,s_8_488_3,987,0.46134216,system_name
2,Q0,s_1185_75_3,988,0.461299,system_name
2,Q0,s_225_451_2,989,0.46120977,system_name
2,Q0,s_276_736_0,990,0.4611439,system_name
2,Q0,s_1303_34_0,991,0.46111578,system_name
2,Q0,s_688_794_0,992,0.46099153,system_name
2,Q0,s_2434_759_3,993,0.46098456,system_name
2,Q0,s_2143_140_2,994,0.4609654,system_name
2,Q0,s_1729_507_0,995,0.46095455,system_name
2,Q0,s_1452_542_0,996,0.46093708,system_name
2,Q0,s_2993_279_3,997,0.4607517,system_name
2,Q0,s_2844_732_3,998,0.4606983,system_name
2,Q0,s_340_318_2,999,0.46057475,system_name
2,Q0,s_1290_117_14,1000,0.46057105,system_name
3,Q0,s_201_57_30,1,0.7520044,system_name
3,Q0,s_449_104_0,2,0.7520044,system_name
3,Q0,s_2402_1207_7,3,0.719112,system_name
3,Q0,s_220_1121_21,4,0.7130618,system_name
3,Q0,s_2815_1699_55,5,0.7118125,system_name
3,Q0,s_3015_744_3,6,0.7104324,system_name
3,Q0,s_1551_458_0,7,0.69470954,system_name
3,Q0,s_201_5_1,8,0.6874274,system_name
3,Q0,s_2065_328_2,9,0.6751206,system_name
3,Q0,s_2272_214_3,10,0.6713907,system_name
3,Q0,s_1551_98_2,11,0.6692525,system_name
3,Q0,s_201_57_0,12,0.6517676,system_name
3,Q0,s_858_145_3,13,0.65101254,system_name
3,Q0,s_2420_94_0,14,0.64952475,system_name
3,Q0,s_1030_1318_0,15,0.64949846,system_name
3,Q0,s_529_290_2,16,0.64706117,system_name
3,Q0,s_2815_1567_150,17,0.63583493,system_name
3,Q0,s_356_158_6,18,0.634228,system_name
3,Q0,s_2904_664_4,19,0.63296187,system_name
3,Q0,s_3009_25_1,20,0.62712973,system_name
3,Q0,s_2678_57_0,21,0.6241445,system_name
3,Q0,s_2007_76_4,22,0.6152365,system_name
3,Q0,s_2809_690_1,23,0.61359334,system_name
3,Q0,s_276_620_0,24,0.61266977,system_name
3,Q0,s_1404_1300_8,25,0.6097292,system_name
3,Q0,s_993_743_9,26,0.60781634,system_name
3,Q0,s_2415_615_3,27,0.60682523,system_name
3,Q0,s_3040_683_10,28,0.60445106,system_name
3,Q0,s_975_58_7,29,0.6041685,system_name
3,Q0,s_993_317_3,30,0.6028228,system_name
3,Q0,s_552_330_30,31,0.60000986,system_name
3,Q0,s_1321_1050_0,32,0.5973877,system_name
3,Q0,s_1321_1061_0,33,0.5973877,system_name
3,Q0,s_1503_444_28,34,0.5945104,system_name
3,Q0,s_993_371_3,35,0.592558,system_name
3,Q0,s_1483_30_2,36,0.58897424,system_name
3,Q0,s_2325_81_0,37,0.58647215,system_name
3,Q0,s_1551_97_4,38,0.58549523,system_name
3,Q0,s_3042_4_99,39,0.5835587,system_name
3,Q0,s_1259_433_1,40,0.58209455,system_name
3,Q0,s_2007_435_1,41,0.58080894,system_name
3,Q0,s_1460_97_4,42,0.57848644,system_name
3,Q0,s_1204_33_0,43,0.57794666,system_name
3,Q0,s_2593_426_0,44,0.57780266,system_name
3,Q0,s_752_56_12,45,0.5777987,system_name
3,Q0,s_1661_80_0,46,0.5772933,system_name
3,Q0,s_283_449_2,47,0.5772407,system_name
3,Q0,s_935_42_1,48,0.5772387,system_name
3,Q0,s_1673_563_4,49,0.57569426,system_name
3,Q0,s_2080_469_1,50,0.57542133,system_name
3,Q0,s_1068_191_10,51,0.57507634,system_name
3,Q0,s_2645_556_4,52,0.57497215,system_name
3,Q0,s_2401_22_6,53,0.57458425,system_name
3,Q0,s_614_1412_19,54,0.574369,system_name
3,Q0,s_737_1239_0,55,0.5730808,system_name
3,Q0,s_41_1132_5,56,0.5719645,system_name
3,Q0,s_975_14_2,57,0.5716584,system_name
3,Q0,s_1562_840_4,58,0.5693562,system_name
3,Q0,s_1190_70_14,59,0.5688711,system_name
3,Q0,s_904_753_1,60,0.5687495,system_name
3,Q0,s_2958_226_2,61,0.56618845,system_name
3,Q0,s_2253_961_0,62,0.5636244,system_name
3,Q0,s_1625_849_3,63,0.5636165,system_name
3,Q0,s_1404_834_5,64,0.5622308,system_name
3,Q0,s_2625_134_3,65,0.55940664,system_name
3,Q0,s_921_6_34,66,0.5586213,system_name
3,Q0,s_1601_392_5,67,0.55838156,system_name
3,Q0,s_781_193_23,68,0.55797625,system_name
3,Q0,s_993_1021_1,69,0.5577344,system_name
3,Q0,s_1764_1_1,70,0.55545676,system_name
3,Q0,s_2100_1_24,71,0.55545676,system_name
3,Q0,s_356_94_5,72,0.55545676,system_name
3,Q0,s_356_105_4,73,0.55545676,system_name
3,Q0,s_356_105_15,74,0.55545676,system_name
3,Q0,s_984_973_2,75,0.55545676,system_name
3,Q0,s_552_127_24,76,0.55513865,system_name
3,Q0,s_891_228_68,77,0.5546603,system_name
3,Q0,s_2606_553_2,78,0.5542548,system_name
3,Q0,s_2993_388_14,79,0.553726,system_name
3,Q0,s_2449_126_2,80,0.5535754,system_name
3,Q0,s_1404_1380_25,81,0.55277824,system_name
3,Q0,s_2420_288_0,82,0.5526705,system_name
3,Q0,s_858_88_2,83,0.5514743,system_name
3,Q0,s_897_1236_5,84,0.55124146,system_name
3,Q0,s_159_1192_0,85,0.5511577,system_name
3,Q0,s_1499_1113_0,86,0.5500841,system_name
3,Q0,s_788_1247_4,87,0.5494833,system_name
3,Q0,s_2434_277_12,88,0.5478426,system_name
3,Q0,s_2446_107_0,89,0.54778504,system_name
3,Q0,s_1514_1013_71,90,0.547544,system_name
3,Q0,s_2415_174_0,91,0.54746884,system_name
3,Q0,s_2415_174_8,92,0.54746884,system_name
3,Q0,s_2415_177_0,93,0.54746884,system_name
